transaction_id,procedure_id,trans_group_id,trans_group_ar,trans_group_en,procedure_name_ar,procedure_name_en,instance_date,property_type_id,property_type_ar,property_type_en,property_sub_type_id,property_sub_type_ar,property_sub_type_en,property_usage_ar,property_usage_en,reg_type_id,reg_type_ar,reg_type_en,area_id,area_name_ar,area_name_en,building_name_ar,building_name_en,project_number,project_name_ar,project_name_en,master_project_en,master_project_ar,nearest_landmark_ar,nearest_landmark_en,nearest_metro_ar,nearest_metro_en,nearest_mall_ar,nearest_mall_en,rooms_ar,rooms_en,has_parking,procedure_area,actual_worth,meter_sale_price,rent_value,meter_rent_price,no_of_parties_role_1,no_of_parties_role_2,no_of_parties_role_3
1-11-2017-1776,11,1,مبايعات,Sales,بيع,Sell,06-02-2017,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,350,الثنيه الخامسة,Al Thanyah Fifth,برج قوس دبي,DUBAI ARCH TOWER,547.0,دبي أرك تاور,DUBAI ARCH TOWER,Jumeirah Lakes Towers, ابراج بحيرات الجميرا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,محطة مترو مارينا مول,Marina Mall Metro Station,مارينا مول,Marina Mall,استوديو,Studio,1,39.6,715000.0,18055.56,,,2,1,0
1-110-2009-201396,110,1,مبايعات,Sales,تسجيل إيجارة تنتهى بالتملك,Lease to Own Registration,23-07-2009,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,350,الثنيه الخامسة,Al Thanyah Fifth,برج قوس دبي,DUBAI ARCH TOWER,547.0,دبي أرك تاور,DUBAI ARCH TOWER,Jumeirah Lakes Towers, ابراج بحيرات الجميرا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,محطة مترو مارينا مول,Marina Mall Metro Station,مارينا مول,Marina Mall,غرفتين,2 B/R,1,104.66,996502.0,9521.33,,,2,2,2
2-13-2014-616,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,22-01-2014,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,350,الثنيه الخامسة,Al Thanyah Fifth,برج قوس دبي,DUBAI ARCH TOWER,547.0,دبي أرك تاور,DUBAI ARCH TOWER,Jumeirah Lakes Towers, ابراج بحيرات الجميرا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,محطة مترو مارينا مول,Marina Mall Metro Station,مارينا مول,Marina Mall,ثلاث غرف,3 B/R,1,188.93,1600000.0,8468.75,,,2,1,0
1-11-2009-211948,11,1,مبايعات,Sales,بيع,Sell,08-06-2009,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,350,الثنيه الخامسة,Al Thanyah Fifth,برج قوس دبي,DUBAI ARCH TOWER,547.0,دبي أرك تاور,DUBAI ARCH TOWER,Jumeirah Lakes Towers, ابراج بحيرات الجميرا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,محطة مترو مارينا مول,Marina Mall Metro Station,مارينا مول,Marina Mall,ثلاث غرف,3 B/R,1,187.45,1837332.0,9801.72,,,1,1,0
1-11-2022-18690,11,1,مبايعات,Sales,بيع,Sell,09-08-2022,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,350,الثنيه الخامسة,Al Thanyah Fifth,برج قوس دبي,DUBAI ARCH TOWER,547.0,دبي أرك تاور,DUBAI ARCH TOWER,Jumeirah Lakes Towers, ابراج بحيرات الجميرا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,محطة مترو مارينا مول,Marina Mall Metro Station,مارينا مول,Marina Mall,غرفة,1 B/R,1,127.88,845000.0,6607.76,,,1,1,0
1-11-2009-213817,11,1,مبايعات,Sales,بيع,Sell,06-07-2009,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,350,الثنيه الخامسة,Al Thanyah Fifth,برج قوس دبي,DUBAI ARCH TOWER,547.0,دبي أرك تاور,DUBAI ARCH TOWER,Jumeirah Lakes Towers, ابراج بحيرات الجميرا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,محطة مترو مارينا مول,Marina Mall Metro Station,مارينا مول,Marina Mall,استوديو,Studio,1,39.22,374276.0,9542.99,,,1,1,0
2-13-2012-1417,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,23-04-2012,3,وحدة,Unit,42.0,مكتب,Office,تجاري,Commercial,1,العقارات القائمة,Existing Properties,350,الثنيه الخامسة,Al Thanyah Fifth,برج قوس دبي,DUBAI ARCH TOWER,547.0,دبي أرك تاور,DUBAI ARCH TOWER,Jumeirah Lakes Towers, ابراج بحيرات الجميرا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,محطة مترو مارينا مول,Marina Mall Metro Station,مارينا مول,Marina Mall,محل,Shop,1,124.05,625000.0,5038.29,,,1,1,0
2-110-2017-397,110,2,رهون,Mortgages,تسجيل إيجارة تنتهى بالتملك,Lease to Own Registration,25-04-2017,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,برج الاميرة,PRINCESS TOWER,221.0,برنسس تاور,PRINCESS TOWER,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,مينا السياحي,Mina Seyahi,مارينا مول,Marina Mall,غرفتين,2 B/R,1,122.04,1237500.0,10140.12,1237500.0,10140.12,2,2,2
1-11-2019-11951,11,1,مبايعات,Sales,بيع,Sell,26-12-2019,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,برج الاميرة,PRINCESS TOWER,221.0,برنسس تاور,PRINCESS TOWER,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,مينا السياحي,Mina Seyahi,مارينا مول,Marina Mall,ثلاث غرف,3 B/R,1,187.08,1420000.0,7590.34,,,1,2,0
1-102-2007-18604,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,24-12-2009,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,330,مرسى دبي,Marsa Dubai,برج الاميرة,PRINCESS TOWER,221.0,برنسس تاور,PRINCESS TOWER,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,مينا السياحي,Mina Seyahi,مارينا مول,Marina Mall,غرفة,1 B/R,1,189.26,3143042.0,16607.01,,,1,1,0
1-11-2020-6055,11,1,مبايعات,Sales,بيع,Sell,07-08-2020,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,برج الاميرة,PRINCESS TOWER,221.0,برنسس تاور,PRINCESS TOWER,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,مينا السياحي,Mina Seyahi,مارينا مول,Marina Mall,غرفة,1 B/R,1,85.72,700000.0,8166.12,,,1,1,0
1-11-2013-30885,11,1,مبايعات,Sales,بيع,Sell,02-10-2013,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,برج الاميرة,PRINCESS TOWER,221.0,برنسس تاور,PRINCESS TOWER,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,مينا السياحي,Mina Seyahi,مارينا مول,Marina Mall,غرفتين,2 B/R,1,110.43,1650000.0,14941.59,,,2,1,0
1-102-2005-2623,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,24-12-2009,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,330,مرسى دبي,Marsa Dubai,برج الاميرة,PRINCESS TOWER,221.0,برنسس تاور,PRINCESS TOWER,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,مينا السياحي,Mina Seyahi,مارينا مول,Marina Mall,غرفة,1 B/R,1,83.91,891180.0,10620.66,,,1,1,0
1-11-2023-14603,11,1,مبايعات,Sales,بيع,Sell,15-05-2023,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,برج الاميرة,PRINCESS TOWER,221.0,برنسس تاور,PRINCESS TOWER,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,مينا السياحي,Mina Seyahi,مارينا مول,Marina Mall,ثلاث غرف,3 B/R,1,187.08,2070000.0,11064.79,,,1,1,0
1-102-2012-1850,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,28-05-2012,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,330,مرسى دبي,Marsa Dubai,برج الاميرة,PRINCESS TOWER,221.0,برنسس تاور,PRINCESS TOWER,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,مينا السياحي,Mina Seyahi,مارينا مول,Marina Mall,غرفة,1 B/R,1,83.91,894180.0,10656.42,,,1,1,0
1-11-2022-22767,11,1,مبايعات,Sales,بيع,Sell,20-09-2022,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,برج الاميرة,PRINCESS TOWER,221.0,برنسس تاور,PRINCESS TOWER,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,مينا السياحي,Mina Seyahi,مارينا مول,Marina Mall,غرفتين,2 B/R,1,122.07,1300000.0,10649.63,,,1,1,0
3-9-2019-1152,9,3,هبات,Gifts,هبه,Grant,19-04-2019,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,برج الاميرة,PRINCESS TOWER,221.0,برنسس تاور,PRINCESS TOWER,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,مينا السياحي,Mina Seyahi,مارينا مول,Marina Mall,غرفتين,2 B/R,1,110.42,1782824.0,16145.84,,,1,1,0
1-11-2012-26220,11,1,مبايعات,Sales,بيع,Sell,21-01-2013,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,برج الاميرة,PRINCESS TOWER,221.0,برنسس تاور,PRINCESS TOWER,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,مينا السياحي,Mina Seyahi,مارينا مول,Marina Mall,غرفتين,2 B/R,1,122.07,1185277.0,9709.81,,,1,1,0
1-102-2005-16,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,10-03-2010,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,330,مرسى دبي,Marsa Dubai,برج الاميرة,PRINCESS TOWER,221.0,برنسس تاور,PRINCESS TOWER,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,مينا السياحي,Mina Seyahi,مارينا مول,Marina Mall,غرفة,1 B/R,1,83.91,7000000.0,83422.71,,,1,1,0
1-102-2006-10091,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,21-12-2009,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,330,مرسى دبي,Marsa Dubai,برج الاميرة,PRINCESS TOWER,221.0,برنسس تاور,PRINCESS TOWER,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,مينا السياحي,Mina Seyahi,مارينا مول,Marina Mall,غرفتين,2 B/R,1,122.4,1277616.0,10438.04,,,1,1,0
1-102-2006-4736,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,21-12-2009,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,330,مرسى دبي,Marsa Dubai,برج الاميرة,PRINCESS TOWER,221.0,برنسس تاور,PRINCESS TOWER,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,مينا السياحي,Mina Seyahi,مارينا مول,Marina Mall,غرفتين,2 B/R,1,122.4,1234777.0,10088.05,,,1,1,0
2-13-2024-9796,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,16-05-2024,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,برج الاميرة,PRINCESS TOWER,221.0,برنسس تاور,PRINCESS TOWER,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,مينا السياحي,Mina Seyahi,مارينا مول,Marina Mall,ثلاث غرف,3 B/R,1,186.52,2600000.0,13939.52,,,1,1,0
1-11-2022-22784,11,1,مبايعات,Sales,بيع,Sell,20-09-2022,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,برج الاميرة,PRINCESS TOWER,221.0,برنسس تاور,PRINCESS TOWER,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,مينا السياحي,Mina Seyahi,مارينا مول,Marina Mall,غرفتين,2 B/R,1,110.06,1400000.0,12720.33,,,1,1,0
1-11-2012-24720,11,1,مبايعات,Sales,بيع,Sell,20-12-2012,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,برج الاميرة,PRINCESS TOWER,221.0,برنسس تاور,PRINCESS TOWER,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,مينا السياحي,Mina Seyahi,مارينا مول,Marina Mall,غرفتين,2 B/R,1,110.06,1608452.0,14614.32,,,1,1,0
1-102-2006-4864,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,30-12-2009,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,330,مرسى دبي,Marsa Dubai,برج الاميرة,PRINCESS TOWER,221.0,برنسس تاور,PRINCESS TOWER,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,مينا السياحي,Mina Seyahi,مارينا مول,Marina Mall,غرفة,1 B/R,1,81.88,872187.0,10652.02,,,1,1,0
1-11-2024-21608,11,1,مبايعات,Sales,بيع,Sell,12-06-2024,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,برج الاميرة,PRINCESS TOWER,221.0,برنسس تاور,PRINCESS TOWER,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,مينا السياحي,Mina Seyahi,مارينا مول,Marina Mall,ثلاث غرف,3 B/R,1,186.52,3344000.0,17928.37,,,1,1,0
1-11-2012-26850,11,1,مبايعات,Sales,بيع,Sell,28-01-2013,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,برج الاميرة,PRINCESS TOWER,221.0,برنسس تاور,PRINCESS TOWER,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,مينا السياحي,Mina Seyahi,مارينا مول,Marina Mall,ثلاث غرف,3 B/R,1,186.52,3290042.0,17639.08,,,1,1,0
1-102-2007-8517,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,30-12-2009,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,330,مرسى دبي,Marsa Dubai,برج الاميرة,PRINCESS TOWER,221.0,برنسس تاور,PRINCESS TOWER,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,مينا السياحي,Mina Seyahi,مارينا مول,Marina Mall,غرفتين,2 B/R,1,122.4,1270778.0,10382.18,,,1,1,0
2-13-2013-4916,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,18-07-2013,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,برج الاميرة,PRINCESS TOWER,221.0,برنسس تاور,PRINCESS TOWER,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,مينا السياحي,Mina Seyahi,مارينا مول,Marina Mall,ثلاث غرف,3 B/R,1,186.52,2030000.0,10883.55,,,1,1,0
1-11-2012-25890,11,1,مبايعات,Sales,بيع,Sell,11-02-2013,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,برج الاميرة,PRINCESS TOWER,221.0,برنسس تاور,PRINCESS TOWER,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,مينا السياحي,Mina Seyahi,مارينا مول,Marina Mall,غرفة,1 B/R,1,85.71,872955.0,10184.98,,,1,1,0
1-11-2012-26967,11,1,مبايعات,Sales,بيع,Sell,31-12-2012,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,برج الاميرة,PRINCESS TOWER,221.0,برنسس تاور,PRINCESS TOWER,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,مينا السياحي,Mina Seyahi,مارينا مول,Marina Mall,ثلاث غرف,3 B/R,1,186.39,3311042.0,17764.05,,,1,1,0
1-11-2013-3424,11,1,مبايعات,Sales,بيع,Sell,13-02-2013,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,برج الاميرة,PRINCESS TOWER,221.0,برنسس تاور,PRINCESS TOWER,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,مينا السياحي,Mina Seyahi,مارينا مول,Marina Mall,غرفتين,2 B/R,1,109.86,2335000.0,21254.32,,,1,1,0
3-9-2021-3383,9,3,هبات,Gifts,هبه,Grant,27-12-2021,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,برج الاميرة,PRINCESS TOWER,221.0,برنسس تاور,PRINCESS TOWER,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,مينا السياحي,Mina Seyahi,مارينا مول,Marina Mall,غرفة,1 B/R,1,85.71,1148832.0,13403.71,,,1,1,0
1-102-2005-1744,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,29-12-2009,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,330,مرسى دبي,Marsa Dubai,برج الاميرة,PRINCESS TOWER,221.0,برنسس تاور,PRINCESS TOWER,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,مينا السياحي,Mina Seyahi,مارينا مول,Marina Mall,غرفة,1 B/R,1,83.91,887955.0,10582.23,,,1,2,0
2-13-2016-222,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,13-01-2016,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,برج الاميرة,PRINCESS TOWER,221.0,برنسس تاور,PRINCESS TOWER,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,مينا السياحي,Mina Seyahi,مارينا مول,Marina Mall,غرفة,1 B/R,1,85.71,1240000.0,14467.39,,,1,1,0
